	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000112554	2.8898055652913897	3.1196187497525747	2.6529563396059035	3.0275672306064534	2.535144370255744	2.8494565760203985
ENSMUSG00000030316	4.318584314929038	3.316515493818436	4.729846485653299	4.021047489111894	4.5085478983598	3.613321096117724
ENSMUSG00000002250	4.67143266260172	3.2328445464973816	5.103945510344316	4.1182201697546486	4.821895087905089	3.3684458801122905
ENSMUSG00000117023	4.122330582420996	3.06120610794973	4.185232797565595	3.022860017720048	4.163761247341183	2.863097027776232
ENSMUSG00000026209	3.749222379808725	3.487940677922887	3.938370598475159	4.724100641500082	3.8854858921523663	3.749064649192124
ENSMUSG00000042625	4.107178301187303	3.1698869258249243	4.51247199882856	4.31679576909239	4.274362242976106	3.646140177555021
ENSMUSG00000053522	3.0531153377306444	3.1028138613791025	3.8261698833375206	3.6313251335938017	3.23834348046122	3.037906347293557
ENSMUSG00000032328	4.235555379063578	3.3767904023038167	4.049990302239205	4.104061690478618	4.215615755647883	3.7462840148847874
ENSMUSG00000108449	4.528444887649987	3.092872632847785	4.6758069272055325	3.0679702199832217	4.542215867149568	3.080669409255285
ENSMUSG00000033400	4.810250445157866	3.3980916957179206	4.825020911862146	4.274757985145404	4.794859268994598	3.642669253202389
ENSMUSG00000041797	4.384718309540598	3.198224409477	4.46554166710057	3.274061970484122	4.446285852841002	3.1453915926930227
ENSMUSG00000090622	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000072969	3.1015912863837967	3.2769226623466645	2.9094328315199545	3.815016322279477	3.271644155075083	3.753651031766013
ENSMUSG00000067916	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000087587	4.178707466906139	3.088280238725387	3.910287028742337	2.757740290871114	3.970130139899973	2.8526213298303085
ENSMUSG00000102600	2.886784479601922	3.057825290689187	2.781865908271453	2.935677545402796	2.8771701356750152	2.9161543136212678
ENSMUSG00000117896	3.265067156044425	3.2329292255849644	3.271753414900923	3.517493729737481	3.2273389941517188	3.158716719828398
ENSMUSG00000036167	4.872154523907931	3.523078474807743	4.943796636226588	3.983243280710562	4.958836963322557	3.741140761059342
ENSMUSG00000087142	3.302436278142954	3.200924332815705	3.3454383699429013	3.93043352887418	2.9946005396441704	3.194383201226724
ENSMUSG00000094832	2.842955414016913	3.0744543776963984	2.722240082383753	2.7961379394576342	2.62699926594644	2.959276611225876
ENSMUSG00000101713	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000100452	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000036862	4.301624571912392	3.096745529019975	4.5776312572062565	3.665930162201751	4.029066769102007	2.6015124352479466
ENSMUSG00000090864	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000102256	3.913750998715513	3.0947738296840974	3.791222284637617	3.2851110841644173	3.8347253341967575	3.1390143577151486
ENSMUSG00000078776	4.381684737260028	3.053242393930367	4.667171924822564	3.11319197457515	4.429321404424042	2.862209670539744
ENSMUSG00000096146	3.205481350425783	3.171973994312549	3.437569357652954	3.7998337794556982	2.820626347686655	2.857323599335124
ENSMUSG00000009214	3.699696694516161	3.1394844754754287	3.735280646443136	3.140063087571435	3.871735619570288	3.219792063094212
ENSMUSG00000113433	4.114286198227609	3.140039556885524	3.9046052540090286	2.8175354240220267	3.967475314733064	2.88192647339137
ENSMUSG00000114197	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000035678	2.970907129670687	3.1694079380140474	3.167142163528372	3.805265364575136	2.376683692793062	2.8526722422807653
ENSMUSG00000102365	3.026440512524126	3.346840466919692	2.7021241042658333	4.0492675759455325	2.6215968657718247	3.5807910190562504
ENSMUSG00000103625	3.270705226785901	3.271368347115011	3.201194460911408	2.928451723106108	3.085358375691832	3.0792553412225345
ENSMUSG00000043289	5.31498805158087	3.528003465383692	5.170809637049829	4.171827747973121	5.180958382851532	3.732003523767156
ENSMUSG00000060480	3.549060918765184	3.1265156165713304	3.179454523586095	2.817399883074592	3.3473973501400067	2.908013338850154
ENSMUSG00000044125	3.7973811213440114	3.494795818346394	3.449171569382905	4.189817497428291	3.452520509071491	3.7878388118402313
ENSMUSG00000107503	2.9629480092824894	3.0361100667056355	3.0336096178757987	3.211271556530142	2.979522425516435	3.075412090191012
ENSMUSG00000115813	3.624269028980099	3.266463760294604	3.7448834567811855	3.4860980774350394	3.66190208990399	3.403275843795117
ENSMUSG00000113539	3.3897984528529306	3.346708220248469	3.118935132164256	3.106958515005678	3.0439185456564832	2.871682954552579
ENSMUSG00000096537	3.992746102179872	3.087117286536905	3.8354559891292577	3.0442529058925123	3.902471219633723	3.089201107661512
ENSMUSG00000049439	4.543201901166412	3.4107024552037672	4.435094529215575	4.264310204420746	4.622486019638521	3.811234909969318
